SPNAME,longitude,latitude,Year,Present
ebt,-112.791499999999999,45.884039999999999,"2008",1.00
ebt,-112.760559999999998,45.857329999999997,"2008",1.00
ebt,-112.782759999999996,45.899369999999998,"2008",1.00
ebt,-112.467410000000001,45.909640000000003,"2008",1.00
ebt,-112.475369999999998,45.947640000000000,"2008",1.00
ebt,-113.312830000000005,47.131169999999997,"2008",1.00
ebt,-111.686830000000000,47.124940000000002,"2008",1.00
ebt,-112.567819999999998,46.154389999999999,"2008",1.00
ebt,-112.559690000000003,46.149490000000000,"2008",1.00
ebt,-112.461169999999996,45.883330000000001,"2008",1.00
ebt,-111.750690000000006,47.108950000000000,"2008",1.00
ebt,-112.453469999999996,45.865609999999997,"2008",1.00
ebt,-111.771820000000005,47.131100000000004,"2008",1.00
ebt,-114.604299999999995,46.695500000000003,"2008",1.00
ebt,-112.771789999999996,45.858480000000000,"2008",1.00
ebt,-112.765479999999997,45.857909999999997,"2008",1.00
ebt,-113.145750000000007,47.121949999999998,"2002",1.00
ebt,-112.653700000000001,46.304839999999999,"2008",1.00
ebt,-110.871390000000005,45.858989999999999,"2008",1.00
ebt,-113.458579999999998,45.119270000000000,"2002",1.00
ebt,-112.903919999999999,45.599930000000001,"2008",1.00
ebt,-115.594830000000002,47.459429999999998,"2008",1.00
ebt,-115.609179999999995,47.461230000000000,"2008",1.00
ebt,-113.013170000000002,45.892000000000003,"2008",1.00
ebt,-113.025130000000004,45.888890000000004,"2008",1.00
ebt,-113.032759999999996,45.887279999999997,"2008",1.00
ebt,-115.242900000000006,47.365470000000002,"2008",1.00
ebt,-113.165210000000002,45.607460000000003,"2008",1.00
ebt,-112.476969999999994,45.919589999999999,"2008",1.00
ebt,-113.656509999999997,45.808320000000002,"2008",1.00
ebt,-113.210400000000007,45.113799999999998,"2008",1.00
ebt,-113.688910000000007,45.822589999999998,"2008",1.00
ebt,-113.643709999999999,45.805190000000003,"2008",1.00
ebt,-113.170720000000003,47.082870000000000,"2002",1.00
ebt,-113.182540000000003,46.221739999999997,"2008",1.00
ebt,-113.173710000000000,46.206319999999998,"2008",1.00
ebt,-113.349000000000004,45.187959999999997,"2008",1.00
ebt,-113.438329999999993,45.211039999999997,"2008",1.00
ebt,-113.563959999999994,46.031990000000000,"2008",1.00
ebt,-113.611279999999994,46.030479999999997,"2008",1.00
ebt,-112.947699999999998,46.681449999999998,"2008",1.00
ebt,-113.038070000000005,44.743279999999999,"2002",1.00
ebt,-112.966890000000006,46.668509999999998,"2008",1.00
ebt,-112.992320000000007,46.628709999999998,"2008",1.00
ebt,-113.582700000000003,46.048580000000001,"2008",1.00
ebt,-113.181659999999994,46.225769999999997,"2008",1.00
ebt,-113.180989999999994,46.218190000000000,"2008",1.00
ebt,-113.193680000000001,46.145740000000004,"2008",1.00
ebt,-113.543250000000000,46.047719999999998,"2008",1.00
ebt,-113.068910000000002,44.757469999999998,"2002",1.00
ebt,-113.546310000000005,46.065170000000002,"2008",1.00
ebt,-112.921539999999993,46.712220000000002,"2008",1.00
ebt,-113.450599999999994,45.077480000000001,"2002",1.00
ebt,-113.049009999999996,44.747019999999999,"2002",1.00
ebt,-113.262630000000001,46.090159999999997,"2008",1.00
ebt,-113.179490000000001,46.152149999999999,"2008",1.00
ebt,-112.677729999999997,46.341600000000000,"2008",1.00
ebt,-112.682329999999993,46.350870000000000,"2008",1.00
ebt,-113.059880000000007,44.751019999999997,"2002",1.00
ebt,-113.247489999999999,46.116019999999999,"2008",1.00
ebt,-113.506280000000004,46.468859999999999,"2008",1.00
ebt,-112.449860000000001,46.647930000000002,"2008",1.00
ebt,-114.958939999999998,48.828699999999998,"2008",1.00
ebt,-115.200410000000005,48.961100000000002,"2008",1.00
ebt,-114.949179999999998,48.828029999999998,"2008",1.00
ebt,-115.290980000000005,48.968130000000002,"2008",1.00
ebt,-115.504559999999998,48.333309999999997,"2008",1.00
ebt,-115.491820000000004,47.365110000000001,"2002",1.00
ebt,-114.937799999999996,48.835160000000002,"2008",1.00
ebt,-115.505830000000003,48.314079999999997,"2008",1.00
ebt,-115.333479999999994,48.972279999999998,"2008",1.00
ebt,-115.523129999999995,48.158259999999999,"2008",1.00
ebt,-115.522829999999999,48.151870000000002,"2008",1.00
ebt,-114.925010000000000,48.794649999999997,"2008",1.00
ebt,-113.119709999999998,46.210900000000002,"2008",1.00
ebt,-113.128119999999996,46.201560000000001,"2008",1.00
ebt,-112.573400000000007,46.877600000000001,"2008",1.00
ebt,-112.535600000000002,46.445070000000001,"2008",1.00
ebt,-112.360690000000005,46.948200000000000,"2008",1.00
ebt,-112.359030000000004,46.956130000000002,"2008",1.00
ebt,-113.420670000000001,45.165250000000000,"2002",1.00
ebt,-114.797439999999995,47.742930000000001,"2008",1.00
ebt,-115.587320000000005,47.406889999999997,"2002",1.00
ebt,-114.811509999999998,47.705489999999998,"2008",1.00
ebt,-114.803319999999999,47.696590000000000,"2008",1.00
ebt,-115.434939999999997,47.341459999999998,"2002",1.00
ebt,-112.903049999999993,46.050669999999997,"2008",1.00
ebt,-112.854219999999998,46.074140000000000,"2008",1.00
ebt,-112.811930000000004,46.105770000000000,"2008",1.00
ebt,-113.169060000000002,46.495910000000002,"2008",1.00
ebt,-113.019239999999996,46.216050000000003,"2008",1.00
ebt,-112.983329999999995,46.198079999999997,"2008",1.00
ebt,-115.606539999999995,47.414580000000001,"2002",1.00
ebt,-113.656710000000004,46.572730000000000,"2008",1.00
ebt,-115.618889999999993,47.409390000000002,"2002",1.00
ebt,-112.822260000000000,46.115349999999999,"2008",1.00
ebt,-113.481219999999993,45.098030000000001,"2002",1.00
ebt,-112.510130000000004,46.561579999999999,"2008",1.00
ebt,-115.446520000000007,47.326949999999997,"2002",1.00
ebt,-113.642470000000003,46.561660000000003,"2008",1.00
ebt,-113.631290000000007,46.532800000000002,"2008",1.00
ebt,-114.586650000000006,46.775810000000000,"2008",1.00
ebt,-112.324039999999997,46.510610000000000,"2008",1.00
ebt,-112.554959999999994,46.376519999999999,"2008",1.00
ebt,-112.574920000000006,46.365850000000002,"2008",1.00
ebt,-112.589990000000000,46.297350000000002,"2008",1.00
ebt,-114.990849999999995,47.921270000000000,"2008",1.00
ebt,-114.490200000000002,46.667029999999997,"2008",1.00
ebt,-112.351169999999996,46.538670000000003,"2008",1.00
ebt,-113.506690000000006,46.098039999999997,"2008",1.00
ebt,-112.376270000000005,46.539099999999998,"2008",1.00
ebt,-114.478099999999998,46.683470000000000,"2008",1.00
ebt,-114.609309999999994,46.826790000000003,"2008",1.00
ebt,-113.498369999999994,46.454380000000000,"2008",1.00
ebt,-113.524879999999996,46.020040000000002,"2008",1.00
ebt,-114.712519999999998,46.838630000000002,"2008",1.00
ebt,-114.620140000000006,46.814520000000002,"2008",1.00
ebt,-114.526700000000005,46.707870000000000,"2008",1.00
ebt,-112.807389999999998,45.642699999999998,"2008",1.00
ebt,-112.408019999999993,46.502150000000000,"2008",1.00
ebt,-114.435699999999997,46.872929999999997,"2008",1.00
ebt,-114.456680000000006,46.832039999999999,"2008",1.00
ebt,-113.595119999999994,47.091569999999997,"2008",1.00
ebt,-114.606530000000006,48.687030000000000,"2008",1.00
ebt,-114.610540000000000,48.690219999999997,"2008",1.00
ebt,-113.707570000000004,46.390050000000002,"2008",1.00
ebt,-113.024450000000002,46.998809999999999,"2008",1.00
ebt,-112.808890000000005,45.983699999999999,"2008",1.00
ebt,-112.118660000000006,44.712840000000000,"2002",1.00
ebt,-112.790199999999999,46.018960000000000,"2008",1.00
ebt,-113.774039999999999,46.708050000000000,"2008",1.00
ebt,-113.786829999999995,46.699120000000001,"2008",1.00
ebt,-113.804869999999994,46.698380000000000,"2008",1.00
ebt,-113.889039999999994,46.727950000000000,"2008",1.00
ebt,-113.875690000000006,46.735570000000003,"2008",1.00
ebt,-113.905169999999998,46.721409999999999,"2008",1.00
ebt,-113.020889999999994,46.995390000000000,"2008",1.00
ebt,-113.763959999999997,46.718940000000003,"2008",1.00
ebt,-113.753730000000004,46.743400000000001,"2008",1.00
ebt,-115.243229999999997,47.307020000000001,"2008",1.00
ebt,-112.592839999999995,46.394700000000000,"2008",1.00
ebt,-112.028959999999998,44.768320000000003,"2002",1.00
ebt,-112.922479999999993,47.063000000000002,"2008",1.00
ebt,-114.738410000000002,46.776609999999998,"2008",1.00
ebt,-112.119540000000001,44.697640000000000,"2002",1.00
ebt,-109.927930000000003,45.014060000000001,"2008",1.00
ebt,-112.893749999999997,45.988289999999999,"2008",1.00
ebt,-113.427549999999997,46.130809999999997,"2008",1.00
ebt,-113.437899999999999,46.102170000000001,"2008",1.00
ebt,-113.751019999999997,46.779510000000002,"2008",1.00
ebt,-113.596699999999998,46.620840000000001,"2008",1.00
ebt,-113.614750000000001,46.616199999999999,"2008",1.00
ebt,-113.147530000000003,47.025190000000002,"2008",1.00
ebt,-113.173550000000006,47.007179999999998,"2008",1.00
ebt,-113.189019999999999,46.522449999999999,"2008",1.00
ebt,-112.822680000000005,46.288330000000002,"2008",1.00
ebt,-114.501959999999997,46.697020000000002,"2008",1.00
ebt,-114.490449999999996,46.687300000000000,"2008",1.00
ebt,-114.474469999999997,46.683880000000002,"2008",1.00
ebt,-114.436329999999998,46.678120000000000,"2008",1.00
ebt,-114.455929999999995,46.679589999999997,"2008",1.00
ebt,-114.516949999999994,46.702300000000001,"2008",1.00
ebt,-112.525630000000007,46.503819999999997,"2008",1.00
ebt,-112.561290000000000,46.563049999999997,"2008",1.00
ebt,-113.767930000000007,46.774479999999997,"2008",1.00
ebt,-114.917890000000000,47.082880000000003,"2008",1.00
ebt,-113.005570000000006,47.046590000000002,"2008",1.00
ebt,-113.237539999999996,46.225220000000000,"2008",1.00
ebt,-113.200069999999997,46.264820000000000,"2008",1.00
ebt,-115.252910000000000,47.456940000000003,"2008",1.00
ebt,-115.248480000000001,47.387369999999997,"2008",1.00
ebt,-115.242369999999994,47.431030000000000,"2008",1.00
ebt,-114.481489999999994,47.153919999999999,"2008",1.00
ebt,-114.497820000000004,47.148299999999999,"2008",1.00
ebt,-114.557599999999994,46.738500000000002,"2008",1.00
ebt,-115.258309999999994,47.437829999999998,"2008",1.00
ebt,-114.620970000000000,46.813310000000001,"2008",1.00
ebt,-114.581310000000002,46.852319999999999,"2008",1.00
ebt,-112.117620000000002,44.707369999999997,"2002",1.00
ebt,-115.475470000000001,47.371330000000000,"2008",1.00
ebt,-113.626850000000005,46.614080000000001,"2008",1.00
ebt,-115.460049999999995,47.372160000000001,"2008",1.00
ebt,-115.481769999999997,47.369909999999997,"2008",1.00
ebt,-112.804230000000004,45.981369999999998,"2008",1.00
ebt,-113.808859999999996,45.837310000000002,"2008",1.00
ebt,-112.164259999999999,46.406480000000002,"2008",1.00
ebt,-112.920739999999995,46.317050000000002,"2008",1.00
ebt,-114.319599999999994,45.560809999999996,"2008",1.00
ebt,-114.344309999999993,45.602629999999998,"2008",1.00
ebt,-114.376009999999994,45.615569999999998,"2008",1.00
ebt,-114.391940000000005,45.619819999999997,"2008",1.00
ebt,-114.326909999999998,46.599060000000001,"2008",1.00
ebt,-114.361159999999998,45.607170000000004,"2008",1.00
ebt,-115.525009999999995,47.443959999999997,"2008",1.00
ebt,-114.320390000000003,45.539299999999997,"2008",1.00
ebt,-113.385549999999995,46.374339999999997,"2008",1.00
ebt,-111.922070000000005,44.703209999999999,"2002",1.00
ebt,-114.316770000000005,45.549709999999997,"2008",1.00
ebt,-113.433009999999996,45.164630000000002,"2002",1.00
ebt,-112.116879999999995,44.712510000000002,"2002",1.00
ebt,-114.604879999999994,46.834350000000001,"2008",1.00
ebt,-114.597359999999995,46.864069999999998,"2008",1.00
ebt,-114.610860000000002,46.823169999999998,"2008",1.00
ebt,-112.438710000000000,46.440779999999997,"2008",1.00
ebt,-114.922449999999998,47.706299999999999,"2008",1.00
ebt,-111.933729999999997,44.703279999999999,"2002",1.00
ebt,-112.583730000000003,46.793930000000003,"2008",1.00
ebt,-112.575350000000000,46.805880000000002,"2008",1.00
ebt,-112.723770000000002,46.894050000000000,"2008",1.00
ebt,-111.170010000000005,46.282209999999999,"2008",1.00
ebt,-111.159250000000000,46.274259999999998,"2008",1.00
ebt,-112.714749999999995,46.870350000000002,"2008",1.00
ebt,-112.721720000000005,46.881090000000000,"2008",1.00
ebt,-113.501829999999998,46.182299999999998,"2008",1.00
ebt,-112.817139999999995,45.974150000000002,"2008",1.00
ebt,-112.994349999999997,45.806330000000003,"2008",1.00
ebt,-112.795000000000002,46.027000000000001,"2008",1.00
ebt,-112.682000000000002,46.000999999999998,"2008",1.00
ebt,-112.968689999999995,46.066200000000002,"2008",1.00
ebt,-112.827740000000006,45.968960000000003,"2008",1.00
ebt,-113.508930000000007,45.554850000000002,"2008",1.00
ebt,-113.438260000000000,45.621600000000001,"2008",1.00
ebt,-111.567279999999997,46.632330000000003,"2008",1.00
ebt,-111.556380000000004,46.645319999999998,"2008",1.00
ebt,-111.502219999999994,46.697470000000003,"2008",1.00
ebt,-113.331419999999994,46.711790000000001,"2009",1.00
ebt,-112.733860000000007,46.310850000000002,"2009",1.00
ebt,-112.736999999999995,46.378000000000000,"2009",1.00
ebt,-112.724400000000003,46.453830000000004,"2009",1.00
ebt,-112.793000000000006,46.015000000000001,"2009",1.00
ebt,-113.932770000000005,45.806460000000001,"2009",1.00
ebt,-115.694239999999994,47.444029999999998,"2002",1.00
ebt,-114.267916999999997,45.790472000000001,"2009",1.00
ebt,-114.305470000000000,45.729469999999999,"2009",1.00
ebt,-115.707480000000004,47.443860000000001,"2002",1.00
ebt,-114.192390000000003,45.557420000000000,"2009",1.00
ebt,-114.191190000000006,45.559809999999999,"2009",1.00
ebt,-113.957275999999993,46.951504000000000,"2009",1.00
ebt,-113.958937000000006,46.930861000000000,"2009",1.00
ebt,-115.639399999999995,47.422860000000000,"2002",1.00
ebt,-113.641379999999998,47.160735000000003,"2009",1.00
ebt,-113.660062999999994,47.155703000000003,"2009",1.00
ebt,-114.443079999999995,46.838805999999998,"2009",1.00
ebt,-114.469555000000000,46.828840000000000,"2009",1.00
ebt,-115.623519000000002,47.416449000000000,"2009",1.00
ebt,-115.681218999999999,47.434863000000000,"2009",1.00
ebt,-114.801278999999994,47.307589999999998,"2009",1.00
ebt,-115.448260000000005,47.513361000000003,"2009",1.00
ebt,-115.065618000000001,47.452483000000001,"2009",1.00
ebt,-115.420134000000004,47.551228000000002,"2009",1.00
ebt,-115.527591999999999,47.609121999999999,"2009",1.00
ebt,-115.256461999999999,47.538505000000001,"2009",1.00
ebt,-114.770318000000003,47.635672999999997,"2009",1.00
ebt,-114.770650000000003,47.711356000000002,"2009",1.00
ebt,-114.812223000000003,47.691543000000003,"2009",1.00
ebt,-115.000476000000006,47.543444999999998,"2009",1.00
ebt,-115.391858999999997,47.373899999999999,"2009",1.00
ebt,-115.491507999999996,47.430703999999999,"2009",1.00
ebt,-115.463793999999993,47.354092000000001,"2009",1.00
ebt,-114.792067000000003,47.651266000000000,"2009",1.00
ebt,-114.812090999999995,47.666668999999999,"2009",1.00
ebt,-115.472578999999996,47.445121000000000,"2009",1.00
ebt,-114.980089000000007,47.018036000000002,"2009",1.00
ebt,-115.027214000000001,47.012532999999998,"2009",1.00
ebt,-114.702774000000005,47.232878999999997,"2009",1.00
ebt,-114.860431000000005,47.231205000000003,"2009",1.00
ebt,-114.728847999999999,47.233643000000001,"2009",1.00
ebt,-114.888261000000000,47.204428999999998,"2009",1.00
ebt,-114.657065000000003,47.244756000000002,"2009",1.00
ebt,-114.999925000000005,47.000602999999998,"2009",1.00
ebt,-115.391135000000006,47.392480999999997,"2009",1.00
ebt,-115.240235999999996,47.424903999999998,"2009",1.00
ebt,-115.394350000000003,47.432766999999998,"2009",1.00
ebt,-114.660443000000001,47.225982000000002,"2009",1.00
ebt,-114.043250000000000,48.393729999999998,"2002",1.00
ebt,-115.258855999999994,47.374122999999997,"2009",1.00
ebt,-114.654419000000004,47.235261999999999,"2009",1.00
ebt,-115.521050000000002,47.610939999999999,"2009",1.00
ebt,-115.445279999999997,47.604840000000003,"2009",1.00
ebt,-115.549599999999998,47.612009999999998,"2009",1.00
ebt,-112.541979999999995,46.136820000000000,"2009",1.00
ebt,-112.522999999999996,46.170000000000002,"2009",1.00
ebt,-114.019419999999997,45.975360000000002,"2009",1.00
ebt,-112.574079999999995,46.157490000000003,"2009",1.00
ebt,-111.891949999999994,44.646599999999999,"2002",1.00
ebt,-112.559899999999999,46.153309999999998,"2009",1.00
ebt,-112.543109999999999,46.157139999999998,"2009",1.00
ebt,-115.369349000000000,48.524568000000002,"2009",1.00
ebt,-115.322434999999999,48.514617999999999,"2009",1.00
ebt,-115.344480000000004,48.474756999999997,"2009",1.00
ebt,-111.912790000000001,44.714770000000001,"2002",1.00
ebt,-115.088941000000005,48.462631000000002,"2009",1.00
ebt,-115.093817999999999,48.682398999999997,"2009",1.00
ebt,-111.917689999999993,44.708480000000002,"2002",1.00
ebt,-114.637829999999994,47.204270000000001,"2009",1.00
ebt,-114.635919999999999,47.210459999999998,"2009",1.00
ebt,-114.265510000000006,45.697800000000001,"2009",1.00
ebt,-113.454639999999998,47.210340000000002,"2009",1.00
ebt,-114.666420000000002,47.225169999999999,"2009",1.00
ebt,-115.070677000000003,48.730441999999996,"2009",1.00
ebt,-115.138954999999996,48.466296000000000,"2009",1.00
ebt,-115.150411000000005,48.658141000000001,"2009",1.00
ebt,-112.580200000000005,46.133769999999998,"2009",1.00
ebt,-112.558179999999993,46.145550000000000,"2009",1.00
ebt,-112.633380000000002,46.150129999999997,"2009",1.00
ebt,-112.624080000000006,46.136989999999997,"2009",1.00
ebt,-112.113990000000001,44.721089999999997,"2002",1.00
ebt,-115.144425999999996,48.530316999999997,"2009",1.00
ebt,-115.379424999999998,48.489767000000001,"2009",1.00
ebt,-114.048800000000000,46.130029999999998,"2009",1.00
ebt,-111.911259999999999,44.702260000000003,"2002",1.00
ebt,-115.617301999999995,48.599069999999998,"2009",1.00
ebt,-111.905079999999998,44.724870000000003,"2002",1.00
ebt,-114.888739999999999,48.281086999999999,"2009",1.00
ebt,-115.394749000000004,47.975746000000001,"2009",1.00
ebt,-115.485618000000002,48.085464000000002,"2009",1.00
ebt,-115.464327999999995,47.961502000000003,"2009",1.00
ebt,-115.473563999999996,48.040802999999997,"2009",1.00
ebt,-115.486760000000004,47.922283000000000,"2009",1.00
ebt,-115.463210000000004,48.080812000000002,"2009",1.00
ebt,-111.914919999999995,44.722079999999998,"2002",1.00
ebt,-115.518882000000005,48.053589000000002,"2009",1.00
ebt,-115.493212999999997,48.035071000000002,"2009",1.00
ebt,-112.845230000000001,46.411529999999999,"2009",1.00
ebt,-112.800290000000004,46.403739999999999,"2009",1.00
ebt,-112.844399999999993,46.394159999999999,"2009",1.00
ebt,-112.801249999999996,46.393410000000003,"2009",1.00
ebt,-112.771209999999996,46.387490000000000,"2009",1.00
ebt,-114.806751000000006,48.371116000000001,"2009",1.00
ebt,-113.589070000000007,46.847059999999999,"2009",1.00
ebt,-115.585639999999998,47.614210000000000,"2009",1.00
ebt,-112.621080000000006,46.121850000000002,"2009",1.00
ebt,-115.814760000000007,47.892420000000001,"2002",1.00
ebt,-112.650790000000001,46.121450000000003,"2009",1.00
ebt,-112.620249999999999,46.126289999999997,"2009",1.00
ebt,-114.641810000000007,47.214019999999998,"2009",1.00
ebt,-115.603340000000003,48.425249999999998,"2009",1.00
ebt,-115.525710000000004,48.148789999999998,"2009",1.00
ebt,-113.681449999999998,46.887720000000002,"2009",1.00
ebt,-113.353129999999993,46.807789999999997,"2009",1.00
ebt,-113.341939999999994,46.794570000000000,"2009",1.00
ebt,-113.956410000000005,46.160449999999997,"2009",1.00
ebt,-113.405709999999999,47.185000000000002,"2009",1.00
ebt,-114.417665999999997,46.674925000000002,"2009",1.00
ebt,-114.630930000000006,47.201880000000003,"2009",1.00
ebt,-113.927790000000002,45.794699999999999,"2009",1.00
ebt,-114.069689999999994,45.861289999999997,"2009",1.00
ebt,-113.006850000000000,47.042670000000001,"2002",1.00
ebt,-114.671819999999997,47.907310000000003,"2009",1.00
ebt,-114.900319999999994,48.809269999999998,"2009",1.00
ebt,-115.802452000000002,48.885761000000002,"2009",1.00
ebt,-115.840508999999997,48.942456999999997,"2009",1.00
ebt,-115.764843999999997,48.829768000000001,"2009",1.00
ebt,-113.617800000000003,46.029570000000000,"2009",1.00
ebt,-115.526026000000002,47.747545000000002,"2009",1.00
ebt,-114.952160000000006,48.526440000000001,"2009",1.00
ebt,-114.545450000000002,47.142569999999999,"2009",1.00
ebt,-114.441299999999998,47.125689999999999,"2009",1.00
ebt,-113.005979999999994,47.004120000000000,"2002",1.00
ebt,-114.466800000000006,47.116560000000000,"2009",1.00
ebt,-114.474559999999997,47.106969999999997,"2009",1.00
ebt,-115.802302999999995,47.889363000000003,"2009",1.00
ebt,-114.789299999999997,48.018700000000003,"2009",1.00
ebt,-115.838525000000004,48.557217000000001,"2009",1.00
ebt,-116.013313999999994,48.101837000000003,"2009",1.00
ebt,-115.801699999999997,48.556165000000000,"2009",1.00
ebt,-113.268255999999994,46.949750999999999,"2009",1.00
ebt,-115.984478999999993,48.645511999999997,"2009",1.00
ebt,-113.992123000000007,48.368679999999998,"2009",1.00
ebt,-115.961633000000006,48.622197000000000,"2009",1.00
ebt,-114.556410000000000,47.139780000000002,"2009",1.00
ebt,-114.913970000000006,48.624820000000000,"2009",1.00
ebt,-114.892510000000001,48.645269999999996,"2009",1.00
ebt,-113.510890000000003,46.470089999999999,"2009",1.00
ebt,-114.958669999999998,48.599609999999998,"2009",1.00
ebt,-114.525469999999999,47.125770000000003,"2009",1.00
ebt,-114.521870000000007,47.126849999999997,"2009",1.00
ebt,-114.926820000000006,48.657570000000000,"2009",1.00
ebt,-113.519360000000006,46.473649999999999,"2009",1.00
ebt,-112.906120000000001,46.383009999999999,"2009",1.00
ebt,-112.867649999999998,46.381650000000000,"2009",1.00
ebt,-114.545429999999996,47.127690000000001,"2009",1.00
ebt,-114.537689999999998,47.132300000000001,"2009",1.00
ebt,-114.526020000000003,47.134900000000002,"2009",1.00
ebt,-114.108890000000002,48.490560000000002,"2002",1.00
ebt,-112.663240000000002,46.020989999999998,"2009",1.00
ebt,-115.024079999999998,48.575620000000001,"2009",1.00
ebt,-115.116500000000002,47.894700000000000,"2009",1.00
ebt,-113.469870999999998,47.177819999999997,"2009",1.00
ebt,-113.828559999999996,47.918517999999999,"2009",1.00
ebt,-113.461112999999997,47.198490999999997,"2009",1.00
ebt,-113.475859999999997,47.184575000000002,"2009",1.00
ebt,-114.967219999999998,48.602490000000003,"2009",1.00
ebt,-113.181538000000003,46.219704000000000,"2009",1.00
ebt,-113.155274000000006,46.172781000000001,"2009",1.00
ebt,-113.766035000000002,47.433624000000002,"2009",1.00
ebt,-113.546008000000000,47.287466999999999,"2009",1.00
ebt,-113.776846000000006,47.412241000000002,"2009",1.00
ebt,-113.394450000000006,45.159469999999999,"2002",1.00
ebt,-114.982640000000004,48.372259999999997,"2009",1.00
ebt,-113.104342000000003,46.251378000000003,"2009",1.00
ebt,-113.830053000000007,47.871293000000001,"2009",1.00
ebt,-113.117444000000006,46.211227999999998,"2009",1.00
ebt,-113.129738000000003,46.173090000000002,"2009",1.00
ebt,-113.544950000000000,47.272309000000000,"2009",1.00
ebt,-113.812320999999997,47.748955000000002,"2009",1.00
ebt,-113.951999999999998,45.752620000000000,"2009",1.00
ebt,-113.949690000000004,45.756529999999998,"2009",1.00
ebt,-113.850882999999996,47.684756999999998,"2009",1.00
ebt,-115.393020000000007,47.395389999999999,"2002",1.00
ebt,-113.566942999999995,47.393348000000003,"2009",1.00
ebt,-115.388739999999999,47.412579999999998,"2002",1.00
ebt,-113.659633999999997,47.385810999999997,"2009",1.00
ebt,-113.756024999999994,47.453744999999998,"2009",1.00
ebt,-113.707982000000001,47.356022000000003,"2009",1.00
ebt,-113.618587000000005,47.087024999999997,"2009",1.00
ebt,-113.664095000000003,47.096493000000002,"2009",1.00
ebt,-112.950720000000004,46.895139999999998,"2009",1.00
ebt,-115.400270000000006,47.413350000000001,"2002",1.00
ebt,-112.554180000000002,46.097839999999998,"2009",1.00
ebt,-112.634129999999999,46.043320000000001,"2009",1.00
ebt,-112.535039999999995,46.110979999999998,"2009",1.00
ebt,-113.177974000000006,47.139904999999999,"2009",1.00
ebt,-114.450199999999995,46.778880000000001,"2009",1.00
ebt,-114.529650000000004,46.786990000000003,"2009",1.00
ebt,-112.501710000000003,45.971519999999998,"2009",1.00
ebt,-112.597579999999994,46.875369999999997,"2009",1.00
ebt,-115.394540000000006,47.398600000000002,"2002",1.00
ebt,-113.167990000000003,46.168570000000003,"2009",1.00
ebt,-113.227149999999995,46.132770000000001,"2009",1.00
ebt,-113.215050000000005,46.148930000000000,"2009",1.00
ebt,-113.398960000000002,45.152130000000000,"2002",1.00
ebt,-113.216960000000000,46.146410000000003,"2009",1.00
ebt,-114.583262000000005,46.732084000000000,"2009",1.00
ebt,-112.601529999999997,46.072820000000000,"2009",1.00
ebt,-112.617519999999999,46.085129999999999,"2009",1.00
ebt,-112.628100000000003,46.087980000000002,"2009",1.00
ebt,-113.953789999999998,45.751429999999999,"2009",1.00
ebt,-113.211340000000007,46.091929999999998,"2009",1.00
ebt,-113.209329999999994,46.089709999999997,"2009",1.00
ebt,-115.610079999999996,48.345350000000003,"2009",1.00
ebt,-115.801109999999994,48.183369999999996,"2002",1.00
ebt,-113.749629999999996,46.678739999999998,"2009",1.00
ebt,-113.034250000000000,47.000169999999997,"2009",1.00
ebt,-114.323627999999999,45.703462000000002,"2009",1.00
ebt,-113.406490000000005,45.182989999999997,"2002",1.00
ebt,-112.877110000000002,46.464550000000003,"2009",1.00
ebt,-112.969220000000007,46.407159999999998,"2009",1.00
ebt,-114.323948999999999,45.590893000000001,"2009",1.00
ebt,-112.475834000000006,47.105111000000001,"2009",1.00
ebt,-115.773640000000000,48.114019999999996,"2002",1.00
ebt,-112.294629999999998,47.066630000000004,"2009",1.00
ebt,-114.391778000000002,45.591287999999999,"2009",1.00
ebt,-114.321910000000003,45.594920000000002,"2009",1.00
ebt,-113.503429999999994,46.513919999999999,"2009",1.00
ebt,-112.905379999999994,46.945070000000001,"2009",1.00
ebt,-114.065162999999998,45.803598999999998,"2009",1.00
ebt,-115.588229999999996,48.343980000000002,"2009",1.00
ebt,-112.482032000000004,46.930137000000002,"2009",1.00
ebt,-113.155919999999995,46.585209999999996,"2009",1.00
ebt,-112.320210000000003,46.965361000000001,"2009",1.00
ebt,-112.311088999999996,46.985300000000002,"2009",1.00
ebt,-112.619197999999997,46.986663000000000,"2009",1.00
ebt,-112.410274000000001,46.923043999999997,"2009",1.00
ebt,-113.027119999999996,47.017319999999998,"2002",1.00
ebt,-112.386246000000000,46.906607999999999,"2009",1.00
ebt,-112.474091000000001,46.813583000000001,"2009",1.00
ebt,-112.453457000000000,46.797496000000002,"2009",1.00
ebt,-112.520055999999997,46.692813000000001,"2009",1.00
ebt,-112.468631999999999,46.751721000000003,"2009",1.00
ebt,-113.662520000000001,46.611030000000000,"2009",1.00
ebt,-113.677040000000005,46.612819999999999,"2009",1.00
ebt,-115.991050000000001,47.999250000000004,"2002",1.00
ebt,-112.430436000000000,46.552380999999997,"2009",1.00
ebt,-112.529449999999997,46.468805000000003,"2009",1.00
ebt,-112.468761999999998,46.391644999999997,"2009",1.00
ebt,-112.452411999999995,46.364142999999999,"2009",1.00
ebt,-112.486565999999996,46.419790999999996,"2009",1.00
ebt,-112.393095000000002,46.443469000000000,"2009",1.00
ebt,-112.374549000000002,46.428718000000003,"2009",1.00
ebt,-112.558965000000001,46.141759999999998,"2009",1.00
ebt,-112.576543999999998,46.133004000000000,"2009",1.00
